"Województwo" "location" "date" "value"
"565" "Malopolskie" "PL77" "26.07" 3071
"566" "Malopolskie" "PL77" "27.07" 3132
"567" "Malopolskie" "PL77" "28.07" 3223
"568" "Malopolskie" "PL77" "29.07" 3325
"569" "Malopolskie" "PL77" "30.07" 3458
"570" "Malopolskie" "PL77" "31.07" 3535
"571" "Malopolskie" "PL77" "01.08" 3692
"572" "Malopolskie" "PL77" "02.08" 3768
"573" "Malopolskie" "PL77" "03.08" 3846
"574" "Malopolskie" "PL77" "04.08" 3934
"575" "Malopolskie" "PL77" "05.08" 4024
"576" "Malopolskie" "PL77" "06.08" 4142
"577" "Malopolskie" "PL77" "07.08" 4286
"578" "Malopolskie" "PL77" "08.08" 4410
"579" "Malopolskie" "PL77" "09.08" 4518
"580" "Malopolskie" "PL77" "10.08" 4693
"581" "Malopolskie" "PL77" "11.08" 4764
"582" "Malopolskie" "PL77" "12.08" 4937
"583" "Malopolskie" "PL77" "13.08" 5073
"584" "Malopolskie" "PL77" "14.08" 5257
"585" "Malopolskie" "PL77" "15.08" 5407
"586" "Malopolskie" "PL77" "16.08" 5484
"587" "Malopolskie" "PL77" "17.08" 5568
"588" "Malopolskie" "PL77" "18.08" 5698
"589" "Malopolskie" "PL77" "19.08" 5838
"590" "Malopolskie" "PL77" "20.08" 5989
"591" "Malopolskie" "PL77" "21.08" 6145
"592" "Malopolskie" "PL77" "22.08" 6338
"593" "Malopolskie" "PL77" "23.08" 6436
"594" "Malopolskie" "PL77" "24.08" 6497
"595" "Malopolskie" "PL77" "25.08" 6638
"596" "Malopolskie" "PL77" "26.08" 6756
"597" "Malopolskie" "PL77" "27.08" 6989
"598" "Malopolskie" "PL77" "28.08" 7128
"599" "Malopolskie" "PL77" "29.08" 7256
"600" "Malopolskie" "PL77" "30.08" 7409
"601" "Malopolskie" "PL77" "31.08" 7488
"602" "Malopolskie" "PL77" "01.09" 7624
"603" "Malopolskie" "PL77" "02.09" 7738
"604" "Malopolskie" "PL77" "03.09" 7838
"605" "Malopolskie" "PL77" "04.09" 7958
"606" "Malopolskie" "PL77" "05.09" 8078
"607" "Malopolskie" "PL77" "06.09" 8168
"608" "Malopolskie" "PL77" "07.09" 8256
"609" "Malopolskie" "PL77" "08.09" 8353
"610" "Malopolskie" "PL77" "09.09" 8420
"611" "Malopolskie" "PL77" "10.09" 8519
"612" "Malopolskie" "PL77" "11.09" 8635
"613" "Malopolskie" "PL77" "12.09" 8728
"614" "Malopolskie" "PL77" "13.09" 8794
"615" "Malopolskie" "PL77" "14.09" 8846
"616" "Malopolskie" "PL77" "15.09" 8966
"617" "Malopolskie" "PL77" "16.09" 9077
"618" "Malopolskie" "PL77" "17.09" 9201
"619" "Malopolskie" "PL77" "18.09" 9293
"620" "Malopolskie" "PL77" "19.09" 9442
"621" "Malopolskie" "PL77" "20.09" 9545
"622" "Malopolskie" "PL77" "21.09" 9628
"623" "Malopolskie" "PL77" "22.09" 9740
"624" "Malopolskie" "PL77" "23.09" 9875
"625" "Malopolskie" "PL77" "24.09" 10058
"626" "Malopolskie" "PL77" "25.09" 10299
"627" "Malopolskie" "PL77" "26.09" 10558
"628" "Malopolskie" "PL77" "27.09" 10710
"629" "Malopolskie" "PL77" "28.09" 10844
"630" "Malopolskie" "PL77" "29.09" 11011
"631" "Wielkopolskie" "PL86" "04.03" 0
"632" "Wielkopolskie" "PL86" "05.03" 0
"633" "Wielkopolskie" "PL86" "06.03" 0
"634" "Wielkopolskie" "PL86" "07.03" 0
"635" "Wielkopolskie" "PL86" "08.03" 0
"636" "Wielkopolskie" "PL86" "09.03" 1
"637" "Wielkopolskie" "PL86" "10.03" 1
"638" "Wielkopolskie" "PL86" "11.03" 2
"639" "Wielkopolskie" "PL86" "12.03" 5
"640" "Wielkopolskie" "PL86" "13.03" 6
"641" "Wielkopolskie" "PL86" "14.03" 7
"642" "Wielkopolskie" "PL86" "15.03" 7
"643" "Wielkopolskie" "PL86" "16.03" 11
"644" "Wielkopolskie" "PL86" "17.03" 13
"645" "Wielkopolskie" "PL86" "18.03" 13
"646" "Wielkopolskie" "PL86" "19.03" 15
"647" "Wielkopolskie" "PL86" "20.03" 18
"648" "Wielkopolskie" "PL86" "21.03" 31
"649" "Wielkopolskie" "PL86" "22.03" 37
"650" "Wielkopolskie" "PL86" "23.03" 41
"651" "Wielkopolskie" "PL86" "24.03" 42
"652" "Wielkopolskie" "PL86" "25.03" 57
"653" "Wielkopolskie" "PL86" "26.03" 69
"654" "Wielkopolskie" "PL86" "27.03" 90
"655" "Wielkopolskie" "PL86" "28.03" 99
"656" "Wielkopolskie" "PL86" "29.03" 108
"657" "Wielkopolskie" "PL86" "30.03" 132
"658" "Wielkopolskie" "PL86" "31.03" 148
"659" "Wielkopolskie" "PL86" "01.04" 169
"660" "Wielkopolskie" "PL86" "02.04" 195
"661" "Wielkopolskie" "PL86" "03.04" 213
"662" "Wielkopolskie" "PL86" "04.04" 233
"663" "Wielkopolskie" "PL86" "05.04" 273
"664" "Wielkopolskie" "PL86" "06.04" 327
"665" "Wielkopolskie" "PL86" "07.04" 349
"666" "Wielkopolskie" "PL86" "08.04" 394
"667" "Wielkopolskie" "PL86" "09.04" 431
"668" "Wielkopolskie" "PL86" "10.04" 477
"669" "Wielkopolskie" "PL86" "11.04" 535
"670" "Wielkopolskie" "PL86" "12.04" 564
"671" "Wielkopolskie" "PL86" "13.04" 649
"672" "Wielkopolskie" "PL86" "14.04" 683
"673" "Wielkopolskie" "PL86" "15.04" 785
"674" "Wielkopolskie" "PL86" "16.04" 829
"675" "Wielkopolskie" "PL86" "17.04" 880
"676" "Wielkopolskie" "PL86" "18.04" 898
"677" "Wielkopolskie" "PL86" "19.04" 1020
"678" "Wielkopolskie" "PL86" "20.04" 1050
"679" "Wielkopolskie" "PL86" "21.04" 1081
"680" "Wielkopolskie" "PL86" "22.04" 1099
"681" "Wielkopolskie" "PL86" "23.04" 1166
"682" "Wielkopolskie" "PL86" "24.04" 1236
"683" "Wielkopolskie" "PL86" "25.04" 1266
"684" "Wielkopolskie" "PL86" "26.04" 1307
"685" "Wielkopolskie" "PL86" "27.04" 1343
"686" "Wielkopolskie" "PL86" "28.04" 1376
"687" "Wielkopolskie" "PL86" "29.04" 1415
"688" "Wielkopolskie" "PL86" "30.04" 1441
"689" "Wielkopolskie" "PL86" "01.05" 1443
"690" "Wielkopolskie" "PL86" "02.05" 1494
"691" "Wielkopolskie" "PL86" "03.05" 1518
"692" "Wielkopolskie" "PL86" "04.05" 1529
"693" "Wielkopolskie" "PL86" "05.05" 1598
"694" "Wielkopolskie" "PL86" "06.05" 1616
"695" "Wielkopolskie" "PL86" "07.05" 1640
"696" "Wielkopolskie" "PL86" "08.05" 1655
"697" "Wielkopolskie" "PL86" "09.05" 1670
"698" "Wielkopolskie" "PL86" "10.05" 1672
"699" "Wielkopolskie" "PL86" "11.05" 1699
"700" "Wielkopolskie" "PL86" "12.05" 1710
"701" "Wielkopolskie" "PL86" "13.05" 1722
"702" "Wielkopolskie" "PL86" "14.05" 1735
"703" "Wielkopolskie" "PL86" "15.05" 1752
"704" "Wielkopolskie" "PL86" "16.05" 1757
"705" "Wielkopolskie" "PL86" "17.05" 1797
"706" "Wielkopolskie" "PL86" "18.05" 1810
"707" "Wielkopolskie" "PL86" "19.05" 1815
"708" "Wielkopolskie" "PL86" "20.05" 1899
"709" "Wielkopolskie" "PL86" "21.05" 1925
"710" "Wielkopolskie" "PL86" "22.05" 1941
"711" "Wielkopolskie" "PL86" "23.05" 1953
"712" "Wielkopolskie" "PL86" "24.05" 2021
"713" "Wielkopolskie" "PL86" "25.05" 2040
"714" "Wielkopolskie" "PL86" "26.05" 2059
"715" "Wielkopolskie" "PL86" "27.05" 2118
"716" "Wielkopolskie" "PL86" "28.05" 2133
"717" "Wielkopolskie" "PL86" "29.05" 2146
"718" "Wielkopolskie" "PL86" "30.05" 2147
"719" "Wielkopolskie" "PL86" "31.05" 2150
"720" "Wielkopolskie" "PL86" "01.06" 2155
"721" "Wielkopolskie" "PL86" "02.06" 2188
"722" "Wielkopolskie" "PL86" "03.06" 2206
"723" "Wielkopolskie" "PL86" "04.06" 2216
"724" "Wielkopolskie" "PL86" "05.06" 2219
"725" "Wielkopolskie" "PL86" "06.06" 2259
"726" "Wielkopolskie" "PL86" "07.06" 2273
"727" "Wielkopolskie" "PL86" "08.06" 2286
"728" "Wielkopolskie" "PL86" "09.06" 2300
"729" "Wielkopolskie" "PL86" "10.06" 2306
"730" "Wielkopolskie" "PL86" "11.06" 2333
"731" "Wielkopolskie" "PL86" "12.06" 2345
"732" "Wielkopolskie" "PL86" "13.06" 2369
"733" "Wielkopolskie" "PL86" "14.06" 2383
"734" "Wielkopolskie" "PL86" "15.06" 2400
"735" "Wielkopolskie" "PL86" "16.06" 2408
"736" "Wielkopolskie" "PL86" "17.06" 2420
"737" "Wielkopolskie" "PL86" "18.06" 2429
"738" "Wielkopolskie" "PL86" "19.06" 2440
"739" "Wielkopolskie" "PL86" "20.06" 2448
"740" "Wielkopolskie" "PL86" "21.06" 2455
"741" "Wielkopolskie" "PL86" "22.06" 2474
"742" "Wielkopolskie" "PL86" "23.06" 2501
"743" "Wielkopolskie" "PL86" "24.06" 2518
"744" "Wielkopolskie" "PL86" "25.06" 2527
"745" "Wielkopolskie" "PL86" "26.06" 2562
"746" "Wielkopolskie" "PL86" "27.06" 2610
"747" "Wielkopolskie" "PL86" "28.06" 2612
"748" "Wielkopolskie" "PL86" "29.06" 2643
"749" "Wielkopolskie" "PL86" "30.06" 2669
"750" "Wielkopolskie" "PL86" "01.07" 2776
"751" "Wielkopolskie" "PL86" "02.07" 2804
"752" "Wielkopolskie" "PL86" "03.07" 2850
"753" "Wielkopolskie" "PL86" "04.07" 2907
"754" "Wielkopolskie" "PL86" "05.07" 2942
"755" "Wielkopolskie" "PL86" "06.07" 2950
"756" "Wielkopolskie" "PL86" "07.07" 3025
"757" "Wielkopolskie" "PL86" "08.07" 3048
"758" "Wielkopolskie" "PL86" "09.07" 3076
"759" "Wielkopolskie" "PL86" "10.07" 3093
"760" "Wielkopolskie" "PL86" "11.07" 3136
"761" "Wielkopolskie" "PL86" "12.07" 3230
"762" "Wielkopolskie" "PL86" "13.07" 3250
"763" "Wielkopolskie" "PL86" "14.07" 3302
"764" "Wielkopolskie" "PL86" "15.07" 3322
"765" "Wielkopolskie" "PL86" "16.07" 3342
"766" "Wielkopolskie" "PL86" "17.07" 3388
"767" "Wielkopolskie" "PL86" "18.07" 3398
"768" "Wielkopolskie" "PL86" "19.07" 3419
"769" "Wielkopolskie" "PL86" "20.07" 3453
"770" "Wielkopolskie" "PL86" "21.07" 3476
"771" "Wielkopolskie" "PL86" "22.07" 3498
"772" "Wielkopolskie" "PL86" "23.07" 3513
"773" "Wielkopolskie" "PL86" "24.07" 3526
"774" "Wielkopolskie" "PL86" "25.07" 3560
"775" "Wielkopolskie" "PL86" "26.07" 3584
"776" "Wielkopolskie" "PL86" "27.07" 3596
"777" "Wielkopolskie" "PL86" "28.07" 3641
"778" "Wielkopolskie" "PL86" "29.07" 3655
"779" "Wielkopolskie" "PL86" "30.07" 3682
"780" "Wielkopolskie" "PL86" "31.07" 3741
"781" "Wielkopolskie" "PL86" "01.08" 3780
"782" "Wielkopolskie" "PL86" "02.08" 3852
"783" "Wielkopolskie" "PL86" "03.08" 3950
"784" "Wielkopolskie" "PL86" "04.08" 4044
"785" "Wielkopolskie" "PL86" "05.08" 4141
"786" "Wielkopolskie" "PL86" "06.08" 4230
"787" "Wielkopolskie" "PL86" "07.08" 4276
"788" "Wielkopolskie" "PL86" "08.08" 4330
"789" "Wielkopolskie" "PL86" "09.08" 4393
"790" "Wielkopolskie" "PL86" "10.08" 4457
"791" "Wielkopolskie" "PL86" "11.08" 4495
"792" "Wielkopolskie" "PL86" "12.08" 4534
"793" "Wielkopolskie" "PL86" "13.08" 4588
"794" "Wielkopolskie" "PL86" "14.08" 4631
"795" "Wielkopolskie" "PL86" "15.08" 4693
"796" "Wielkopolskie" "PL86" "16.08" 4743
"797" "Wielkopolskie" "PL86" "17.08" 4773
"798" "Wielkopolskie" "PL86" "18.08" 4815
"799" "Wielkopolskie" "PL86" "19.08" 4858
"800" "Wielkopolskie" "PL86" "20.08" 4938
"801" "Wielkopolskie" "PL86" "21.08" 5015
"802" "Wielkopolskie" "PL86" "22.08" 5096
"803" "Wielkopolskie" "PL86" "23.08" 5142
"804" "Wielkopolskie" "PL86" "24.08" 5195
"805" "Wielkopolskie" "PL86" "25.08" 5227
"806" "Wielkopolskie" "PL86" "26.08" 5321
"807" "Wielkopolskie" "PL86" "27.08" 5413
"808" "Wielkopolskie" "PL86" "28.08" 5505
"809" "Wielkopolskie" "PL86" "29.08" 5601
"810" "Wielkopolskie" "PL86" "30.08" 5669
"811" "Wielkopolskie" "PL86" "31.08" 5699
"812" "Wielkopolskie" "PL86" "01.09" 5729
"813" "Wielkopolskie" "PL86" "02.09" 5782
"814" "Wielkopolskie" "PL86" "03.09" 5830
"815" "Wielkopolskie" "PL86" "04.09" 5923
"816" "Wielkopolskie" "PL86" "05.09" 5982
"817" "Wielkopolskie" "PL86" "06.09" 6017
"818" "Wielkopolskie" "PL86" "07.09" 6038
"819" "Wielkopolskie" "PL86" "08.09" 6069
"820" "Wielkopolskie" "PL86" "09.09" 6097
"821" "Wielkopolskie" "PL86" "10.09" 6173
"822" "Wielkopolskie" "PL86" "11.09" 6230
"823" "Wielkopolskie" "PL86" "12.09" 6280
"824" "Wielkopolskie" "PL86" "13.09" 6353
"825" "Wielkopolskie" "PL86" "14.09" 6376
"826" "Wielkopolskie" "PL86" "15.09" 6404
"827" "Wielkopolskie" "PL86" "16.09" 6424
"828" "Wielkopolskie" "PL86" "17.09" 6498
"829" "Wielkopolskie" "PL86" "18.09" 6573
"830" "Wielkopolskie" "PL86" "19.09" 6667
"831" "Wielkopolskie" "PL86" "20.09" 6790
"832" "Wielkopolskie" "PL86" "21.09" 6842
"833" "Wielkopolskie" "PL86" "22.09" 6878
"834" "Wielkopolskie" "PL86" "23.09" 6954
"835" "Wielkopolskie" "PL86" "24.09" 7038
"836" "Wielkopolskie" "PL86" "25.09" 7122
"837" "Wielkopolskie" "PL86" "26.09" 7289
"838" "Wielkopolskie" "PL86" "27.09" 7391
"839" "Wielkopolskie" "PL86" "28.09" 7591
"840" "Wielkopolskie" "PL86" "29.09" 7672
"841" "Lódzkie" "PL74" "04.03" 0
"842" "Lódzkie" "PL74" "05.03" 0
"843" "Lódzkie" "PL74" "06.03" 0
"844" "Lódzkie" "PL74" "07.03" 0
"845" "Lódzkie" "PL74" "08.03" 0
"846" "Lódzkie" "PL74" "09.03" 0
"847" "Lódzkie" "PL74" "10.03" 0
"848" "Lódzkie" "PL74" "11.03" 1
"849" "Lódzkie" "PL74" "12.03" 2
"850" "Lódzkie" "PL74" "13.03" 5
"851" "Lódzkie" "PL74" "14.03" 15
"852" "Lódzkie" "PL74" "15.03" 19
"853" "Lódzkie" "PL74" "16.03" 31
"854" "Lódzkie" "PL74" "17.03" 42
"855" "Lódzkie" "PL74" "18.03" 42
"856" "Lódzkie" "PL74" "19.03" 48
"857" "Lódzkie" "PL74" "20.03" 57
"858" "Lódzkie" "PL74" "21.03" 91
"859" "Lódzkie" "PL74" "22.03" 106
"860" "Lódzkie" "PL74" "23.03" 111
"861" "Lódzkie" "PL74" "24.03" 129
"862" "Lódzkie" "PL74" "25.03" 144
"863" "Lódzkie" "PL74" "26.03" 158
"864" "Lódzkie" "PL74" "27.03" 168
"865" "Lódzkie" "PL74" "28.03" 182
"866" "Lódzkie" "PL74" "29.03" 190
"867" "Lódzkie" "PL74" "30.03" 202
"868" "Lódzkie" "PL74" "31.03" 208
"869" "Lódzkie" "PL74" "01.04" 221
"870" "Lódzkie" "PL74" "02.04" 236
"871" "Lódzkie" "PL74" "03.04" 248
"872" "Lódzkie" "PL74" "04.04" 259
"873" "Lódzkie" "PL74" "05.04" 326
"874" "Lódzkie" "PL74" "06.04" 340
"875" "Lódzkie" "PL74" "07.04" 358
"876" "Lódzkie" "PL74" "08.04" 400
"877" "Lódzkie" "PL74" "09.04" 432
"878" "Lódzkie" "PL74" "10.04" 463
"879" "Lódzkie" "PL74" "11.04" 492
"880" "Lódzkie" "PL74" "12.04" 529
"881" "Lódzkie" "PL74" "13.04" 551
"882" "Lódzkie" "PL74" "14.04" 567
"883" "Lódzkie" "PL74" "15.04" 572
"884" "Lódzkie" "PL74" "16.04" 590
"885" "Lódzkie" "PL74" "17.04" 607
"886" "Lódzkie" "PL74" "18.04" 640
"887" "Lódzkie" "PL74" "19.04" 660
"888" "Lódzkie" "PL74" "20.04" 682
"889" "Lódzkie" "PL74" "21.04" 695
"890" "Lódzkie" "PL74" "22.04" 765
"891" "Lódzkie" "PL74" "23.04" 781
"892" "Lódzkie" "PL74" "24.04" 813
"893" "Lódzkie" "PL74" "25.04" 836
"894" "Lódzkie" "PL74" "26.04" 855
"895" "Lódzkie" "PL74" "27.04" 890
"896" "Lódzkie" "PL74" "28.04" 904
"897" "Lódzkie" "PL74" "29.04" 936
"898" "Lódzkie" "PL74" "30.04" 954
"899" "Lódzkie" "PL74" "01.05" 972
"900" "Lódzkie" "PL74" "02.05" 1006
"901" "Lódzkie" "PL74" "03.05" 1049
"902" "Lódzkie" "PL74" "04.05" 1068
"903" "Lódzkie" "PL74" "05.05" 1071
"904" "Lódzkie" "PL74" "06.05" 1098
"905" "Lódzkie" "PL74" "07.05" 1136
"906" "Lódzkie" "PL74" "08.05" 1147
"907" "Lódzkie" "PL74" "09.05" 1163
"908" "Lódzkie" "PL74" "10.05" 1175
"909" "Lódzkie" "PL74" "11.05" 1185
"910" "Lódzkie" "PL74" "12.05" 1198
"911" "Lódzkie" "PL74" "13.05" 1209
"912" "Lódzkie" "PL74" "14.05" 1216
"913" "Lódzkie" "PL74" "15.05" 1224
"914" "Lódzkie" "PL74" "16.05" 1231
"915" "Lódzkie" "PL74" "17.05" 1237
"916" "Lódzkie" "PL74" "18.05" 1248
"917" "Lódzkie" "PL74" "19.05" 1254
"918" "Lódzkie" "PL74" "20.05" 1270
"919" "Lódzkie" "PL74" "21.05" 1276
"920" "Lódzkie" "PL74" "22.05" 1309
"921" "Lódzkie" "PL74" "23.05" 1321
"922" "Lódzkie" "PL74" "24.05" 1344
"923" "Lódzkie" "PL74" "25.05" 1359
"924" "Lódzkie" "PL74" "26.05" 1381
"925" "Lódzkie" "PL74" "27.05" 1409
"926" "Lódzkie" "PL74" "28.05" 1455
"927" "Lódzkie" "PL74" "29.05" 1485
"928" "Lódzkie" "PL74" "30.05" 1520
"929" "Lódzkie" "PL74" "31.05" 1550
"930" "Lódzkie" "PL74" "01.06" 1602
"931" "Lódzkie" "PL74" "02.06" 1610
"932" "Lódzkie" "PL74" "03.06" 1664
"933" "Lódzkie" "PL74" "04.06" 1776
"934" "Lódzkie" "PL74" "05.06" 1823
"935" "Lódzkie" "PL74" "06.06" 1885
"936" "Lódzkie" "PL74" "07.06" 2004
"937" "Lódzkie" "PL74" "08.06" 2081
"938" "Lódzkie" "PL74" "09.06" 2126
"939" "Lódzkie" "PL74" "10.06" 2164
"940" "Lódzkie" "PL74" "11.06" 2237
"941" "Lódzkie" "PL74" "12.06" 2327
"942" "Lódzkie" "PL74" "13.06" 2364
"943" "Lódzkie" "PL74" "14.06" 2403
"944" "Lódzkie" "PL74" "15.06" 2476
"945" "Lódzkie" "PL74" "16.06" 2538
"946" "Lódzkie" "PL74" "17.06" 2602
"947" "Lódzkie" "PL74" "18.06" 2677
"948" "Lódzkie" "PL74" "19.06" 2740
"949" "Lódzkie" "PL74" "20.06" 2784
"950" "Lódzkie" "PL74" "21.06" 2827
"951" "Lódzkie" "PL74" "22.06" 2875
"952" "Lódzkie" "PL74" "23.06" 2915
"953" "Lódzkie" "PL74" "24.06" 2954
"954" "Lódzkie" "PL74" "25.06" 2988
"955" "Lódzkie" "PL74" "26.06" 3008
"956" "Lódzkie" "PL74" "27.06" 3057
"957" "Lódzkie" "PL74" "28.06" 3083
"958" "Lódzkie" "PL74" "29.06" 3104
"959" "Lódzkie" "PL74" "30.06" 3121
"960" "Lódzkie" "PL74" "01.07" 3131
"961" "Lódzkie" "PL74" "02.07" 3183
"962" "Lódzkie" "PL74" "03.07" 3207
"963" "Lódzkie" "PL74" "04.07" 3228
"964" "Lódzkie" "PL74" "05.07" 3244
"965" "Lódzkie" "PL74" "06.07" 3275
"966" "Lódzkie" "PL74" "07.07" 3284
"967" "Lódzkie" "PL74" "08.07" 3316
"968" "Lódzkie" "PL74" "09.07" 3338
"969" "Lódzkie" "PL74" "10.07" 3354
"970" "Lódzkie" "PL74" "11.07" 3388
"971" "Lódzkie" "PL74" "12.07" 3417
"972" "Lódzkie" "PL74" "13.07" 3435
"973" "Lódzkie" "PL74" "14.07" 3454
"974" "Lódzkie" "PL74" "15.07" 3485
"975" "Lódzkie" "PL74" "16.07" 3523
"976" "Lódzkie" "PL74" "17.07" 3553
"977" "Lódzkie" "PL74" "18.07" 3575
"978" "Lódzkie" "PL74" "19.07" 3611
"979" "Lódzkie" "PL74" "20.07" 3627
"980" "Lódzkie" "PL74" "21.07" 3654
"981" "Lódzkie" "PL74" "22.07" 3687
"982" "Lódzkie" "PL74" "23.07" 3720
"983" "Lódzkie" "PL74" "24.07" 3749
"984" "Lódzkie" "PL74" "25.07" 3781
"985" "Lódzkie" "PL74" "26.07" 3803
"986" "Lódzkie" "PL74" "27.07" 3821
"987" "Lódzkie" "PL74" "28.07" 3850
"988" "Lódzkie" "PL74" "29.07" 3880
"989" "Lódzkie" "PL74" "30.07" 3947
"990" "Lódzkie" "PL74" "31.07" 3977
"991" "Lódzkie" "PL74" "01.08" 4019
"992" "Lódzkie" "PL74" "02.08" 4032
"993" "Lódzkie" "PL74" "03.08" 4052
"994" "Lódzkie" "PL74" "04.08" 4091
"995" "Lódzkie" "PL74" "05.08" 4128
"996" "Lódzkie" "PL74" "06.08" 4167
"997" "Lódzkie" "PL74" "07.08" 4213
"998" "Lódzkie" "PL74" "08.08" 4244
"999" "Lódzkie" "PL74" "09.08" 4266
"1000" "Lódzkie" "PL74" "10.08" 4297
"1001" "Lódzkie" "PL74" "11.08" 4348
"1002" "Lódzkie" "PL74" "12.08" 4391
"1003" "Lódzkie" "PL74" "13.08" 4430
"1004" "Lódzkie" "PL74" "14.08" 4484
"1005" "Lódzkie" "PL74" "15.08" 4526
"1006" "Lódzkie" "PL74" "16.08" 4596
"1007" "Lódzkie" "PL74" "17.08" 4640
"1008" "Lódzkie" "PL74" "18.08" 4688
"1009" "Lódzkie" "PL74" "19.08" 4719
"1010" "Lódzkie" "PL74" "20.08" 4763
"1011" "Lódzkie" "PL74" "21.08" 4812
"1012" "Lódzkie" "PL74" "22.08" 4885
"1013" "Lódzkie" "PL74" "23.08" 4952
"1014" "Lódzkie" "PL74" "24.08" 5023
"1015" "Lódzkie" "PL74" "25.08" 5073
"1016" "Lódzkie" "PL74" "26.08" 5107
"1017" "Lódzkie" "PL74" "27.08" 5154
"1018" "Lódzkie" "PL74" "28.08" 5193
"1019" "Lódzkie" "PL74" "29.08" 5227
"1020" "Lódzkie" "PL74" "30.08" 5260
"1021" "Lódzkie" "PL74" "31.08" 5292
"1022" "Lódzkie" "PL74" "01.09" 5323
"1023" "Lódzkie" "PL74" "02.09" 5357
"1024" "Lódzkie" "PL74" "03.09" 5405
"1025" "Lódzkie" "PL74" "04.09" 5448
"1026" "Lódzkie" "PL74" "05.09" 5479
"1027" "Lódzkie" "PL74" "06.09" 5499
"1028" "Lódzkie" "PL74" "07.09" 5507
"1029" "Lódzkie" "PL74" "08.09" 5519
"1030" "Lódzkie" "PL74" "09.09" 5531
"1031" "Lódzkie" "PL74" "10.09" 5544
"1032" "Lódzkie" "PL74" "11.09" 5572
"1033" "Lódzkie" "PL74" "12.09" 5609
"1034" "Lódzkie" "PL74" "13.09" 5627
"1035" "Lódzkie" "PL74" "14.09" 5651
"1036" "Lódzkie" "PL74" "15.09" 5668
"1037" "Lódzkie" "PL74" "16.09" 5699
"1038" "Lódzkie" "PL74" "17.09" 5740
"1039" "Lódzkie" "PL74" "18.09" 5817
"1040" "Lódzkie" "PL74" "19.09" 5878
"1041" "Lódzkie" "PL74" "20.09" 5932
"1042" "Lódzkie" "PL74" "21.09" 6025
"1043" "Lódzkie" "PL74" "22.09" 6076
"1044" "Lódzkie" "PL74" "23.09" 6160
"1045" "Lódzkie" "PL74" "24.09" 6244
"1046" "Lódzkie" "PL74" "25.09" 6322
"1047" "Lódzkie" "PL74" "26.09" 6426
"1048" "Lódzkie" "PL74" "27.09" 6512
"1049" "Lódzkie" "PL74" "28.09" 6569
"1050" "Lódzkie" "PL74" "29.09" 6661
"1051" "Dolnoslaskie" "PL72" "04.03" 0
"1052" "Dolnoslaskie" "PL72" "05.03" 0
"1053" "Dolnoslaskie" "PL72" "06.03" 1
"1054" "Dolnoslaskie" "PL72" "07.03" 1
"1055" "Dolnoslaskie" "PL72" "08.03" 2
"1056" "Dolnoslaskie" "PL72" "09.03" 3
"1057" "Dolnoslaskie" "PL72" "10.03" 4
"1058" "Dolnoslaskie" "PL72" "11.03" 4
"1059" "Dolnoslaskie" "PL72" "12.03" 7
"1060" "Dolnoslaskie" "PL72" "13.03" 8
"1061" "Dolnoslaskie" "PL72" "14.03" 13
"1062" "Dolnoslaskie" "PL72" "15.03" 15
"1063" "Dolnoslaskie" "PL72" "16.03" 27
"1064" "Dolnoslaskie" "PL72" "17.03" 38
"1065" "Dolnoslaskie" "PL72" "18.03" 40
"1066" "Dolnoslaskie" "PL72" "19.03" 53
"1067" "Dolnoslaskie" "PL72" "20.03" 58
"1068" "Dolnoslaskie" "PL72" "21.03" 66
"1069" "Dolnoslaskie" "PL72" "22.03" 79
"1070" "Dolnoslaskie" "PL72" "23.03" 101
"1071" "Dolnoslaskie" "PL72" "24.03" 134
"1072" "Dolnoslaskie" "PL72" "25.03" 150
"1073" "Dolnoslaskie" "PL72" "26.03" 165
"1074" "Dolnoslaskie" "PL72" "27.03" 193
"1075" "Dolnoslaskie" "PL72" "28.03" 214
"1076" "Dolnoslaskie" "PL72" "29.03" 234
"1077" "Dolnoslaskie" "PL72" "30.03" 258
"1078" "Dolnoslaskie" "PL72" "31.03" 274
"1079" "Dolnoslaskie" "PL72" "01.04" 326
"1080" "Dolnoslaskie" "PL72" "02.04" 338
"1081" "Dolnoslaskie" "PL72" "03.04" 400
"1082" "Dolnoslaskie" "PL72" "04.04" 407
"1083" "Dolnoslaskie" "PL72" "05.04" 468
"1084" "Dolnoslaskie" "PL72" "06.04" 488
"1085" "Dolnoslaskie" "PL72" "07.04" 527
"1086" "Dolnoslaskie" "PL72" "08.04" 539
"1087" "Dolnoslaskie" "PL72" "09.04" 568
"1088" "Dolnoslaskie" "PL72" "10.04" 637
"1089" "Dolnoslaskie" "PL72" "11.04" 660
"1090" "Dolnoslaskie" "PL72" "12.04" 697
"1091" "Dolnoslaskie" "PL72" "13.04" 709
"1092" "Dolnoslaskie" "PL72" "14.04" 723
"1093" "Dolnoslaskie" "PL72" "15.04" 764
"1094" "Dolnoslaskie" "PL72" "16.04" 819
"1095" "Dolnoslaskie" "PL72" "17.04" 893
"1096" "Dolnoslaskie" "PL72" "18.04" 949
"1097" "Dolnoslaskie" "PL72" "19.04" 1044
"1098" "Dolnoslaskie" "PL72" "20.04" 1077
"1099" "Dolnoslaskie" "PL72" "21.04" 1118
"1100" "Dolnoslaskie" "PL72" "22.04" 1144
"1101" "Dolnoslaskie" "PL72" "23.04" 1212
"1102" "Dolnoslaskie" "PL72" "24.04" 1235
