forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU
2020-04-26,-1 wk ahead inc death,2020-04-18,PL,observed,,151.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,0 wk ahead cum death,2020-04-25,PL,observed,,494.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,30.0
2020-04-26,0 wk ahead inc death,2020-04-25,PL,observed,,162.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead cum death,2020-05-02,PL,point,,774.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,30.0
2020-04-26,1 wk ahead inc death,2020-05-02,PL,point,,280.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead cum death,2020-05-02,PL,quantile,0.025,669.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,30.0
2020-04-26,1 wk ahead cum death,2020-05-02,PL,quantile,0.975,1041.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,30.0
2020-04-26,1 wk ahead inc death,2020-05-02,PL,quantile,0.025,175.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead inc death,2020-05-02,PL,quantile,0.975,547.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-24,-1 wk ahead cum death,2020-05-16,GM,observed,,7881.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,45.0
2020-05-24,-1 wk ahead inc death,2020-05-16,GM,observed,,512.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-24,0 wk ahead cum death,2020-05-23,GM,observed,,8216.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,45.0
2020-05-24,0 wk ahead inc death,2020-05-23,GM,observed,,335.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-24,1 wk ahead cum death,2020-05-30,GM,point,,8451.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,45.0
2020-05-24,1 wk ahead inc death,2020-05-30,GM,point,,235.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-24,1 wk ahead cum death,2020-05-30,GM,quantile,0.025,8407.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,45.0
2020-05-24,1 wk ahead cum death,2020-05-30,GM,quantile,0.975,8491.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,45.0
2020-05-24,1 wk ahead inc death,2020-05-30,GM,quantile,0.025,191.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-24,1 wk ahead inc death,2020-05-30,GM,quantile,0.975,275.0,2020-05-25,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-10,-1 wk ahead cum death,2020-05-02,PL,observed,,651.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,9.0
2020-05-10,-1 wk ahead inc death,2020-05-02,PL,observed,,157.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-10,0 wk ahead cum death,2020-05-09,PL,observed,,776.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,9.0
2020-05-10,0 wk ahead inc death,2020-05-09,PL,observed,,125.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-10,1 wk ahead cum death,2020-05-16,PL,point,,888.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,9.0
2020-05-10,1 wk ahead inc death,2020-05-16,PL,point,,112.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-10,1 wk ahead cum death,2020-05-16,PL,quantile,0.025,864.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,9.0
2020-05-10,1 wk ahead cum death,2020-05-16,PL,quantile,0.975,923.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,9.0
2020-05-10,1 wk ahead inc death,2020-05-16,PL,quantile,0.025,88.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-10,1 wk ahead inc death,2020-05-16,PL,quantile,0.975,147.0,2020-05-11,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-12,-1 wk ahead cum death,2020-07-04,GM,observed,,9010.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,10.0
2020-07-12,-1 wk ahead inc death,2020-07-04,GM,observed,,56.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-12,0 wk ahead cum death,2020-07-11,GM,observed,,9060.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,10.0
2020-07-12,0 wk ahead inc death,2020-07-11,GM,observed,,50.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-12,1 wk ahead cum death,2020-07-18,GM,point,,9100.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,10.0
2020-07-12,1 wk ahead inc death,2020-07-18,GM,point,,40.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-12,1 wk ahead cum death,2020-07-18,GM,quantile,0.025,9086.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,10.0
2020-07-12,1 wk ahead cum death,2020-07-18,GM,quantile,0.975,9125.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,10.0
2020-07-12,1 wk ahead inc death,2020-07-18,GM,quantile,0.025,26.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-12,1 wk ahead inc death,2020-07-18,GM,quantile,0.975,65.0,2020-07-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-23,-1 wk ahead cum death,2020-08-15,PL,observed,,1858.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-23,-1 wk ahead inc death,2020-08-15,PL,observed,,71.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-23,0 wk ahead cum death,2020-08-22,PL,observed,,1938.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-23,0 wk ahead inc death,2020-08-22,PL,observed,,80.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-23,1 wk ahead cum death,2020-08-29,PL,point,,2028.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-23,1 wk ahead inc death,2020-08-29,PL,point,,90.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-23,1 wk ahead cum death,2020-08-29,PL,quantile,0.025,2008.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-23,1 wk ahead cum death,2020-08-29,PL,quantile,0.975,2054.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-23,1 wk ahead inc death,2020-08-29,PL,quantile,0.025,70.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-23,1 wk ahead inc death,2020-08-29,PL,quantile,0.975,116.0,2020-08-24,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-17,-1 wk ahead cum death,2020-05-09,GM,observed,,7369.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,57.0
2020-05-17,-1 wk ahead inc death,2020-05-09,GM,observed,,794.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-17,0 wk ahead cum death,2020-05-16,GM,observed,,7881.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,57.0
2020-05-17,0 wk ahead inc death,2020-05-16,GM,observed,,512.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-17,1 wk ahead cum death,2020-05-23,GM,point,,8264.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,57.0
2020-05-17,1 wk ahead inc death,2020-05-23,GM,point,,383.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-17,1 wk ahead cum death,2020-05-23,GM,quantile,0.025,8202.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,57.0
2020-05-17,1 wk ahead cum death,2020-05-23,GM,quantile,0.975,8314.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,57.0
2020-05-17,1 wk ahead inc death,2020-05-23,GM,quantile,0.025,321.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-17,1 wk ahead inc death,2020-05-23,GM,quantile,0.975,433.0,2020-05-18,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,-1 wk ahead cum death,2020-08-01,GM,observed,,9141.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-09,-1 wk ahead inc death,2020-08-01,GM,observed,,23.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,0 wk ahead cum death,2020-08-08,GM,observed,,9195.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-09,0 wk ahead inc death,2020-08-08,GM,observed,,54.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead cum death,2020-08-15,GM,point,,9255.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-09,1 wk ahead inc death,2020-08-15,GM,point,,60.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead cum death,2020-08-15,GM,quantile,0.025,9234.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-09,1 wk ahead cum death,2020-08-15,GM,quantile,0.975,9283.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-09,1 wk ahead inc death,2020-08-15,GM,quantile,0.025,39.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead inc death,2020-08-15,GM,quantile,0.975,88.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,-1 wk ahead cum death,2020-07-18,PL,observed,,1612.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,9.0
2020-07-26,-1 wk ahead inc death,2020-07-18,PL,observed,,50.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,0 wk ahead cum death,2020-07-25,PL,observed,,1655.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,9.0
2020-07-26,0 wk ahead inc death,2020-07-25,PL,observed,,43.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead cum death,2020-08-01,PL,point,,1704.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,9.0
2020-07-26,1 wk ahead inc death,2020-08-01,PL,point,,49.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead cum death,2020-08-01,PL,quantile,0.025,1689.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,9.0
2020-07-26,1 wk ahead cum death,2020-08-01,PL,quantile,0.975,1722.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,9.0
2020-07-26,1 wk ahead inc death,2020-08-01,PL,quantile,0.025,34.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead inc death,2020-08-01,PL,quantile,0.975,67.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-03-29,-1 wk ahead cum death,2020-03-21,GM,observed,,45.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,108.0
2020-03-29,-1 wk ahead inc death,2020-03-21,GM,observed,,40.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,0.0
2020-03-29,0 wk ahead cum death,2020-03-28,GM,observed,,325.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,108.0
2020-03-29,0 wk ahead inc death,2020-03-28,GM,observed,,280.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,0.0
2020-03-29,1 wk ahead cum death,2020-04-04,GM,point,,1325.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,108.0
2020-03-29,1 wk ahead inc death,2020-04-04,GM,point,,1000.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,0.0
2020-03-29,1 wk ahead cum death,2020-04-04,GM,quantile,0.025,1105.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,108.0
2020-03-29,1 wk ahead cum death,2020-04-04,GM,quantile,0.975,1965.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,108.0
2020-03-29,1 wk ahead inc death,2020-04-04,GM,quantile,0.025,780.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,0.0
2020-03-29,1 wk ahead inc death,2020-04-04,GM,quantile,0.975,1640.0,2020-03-30,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-02,-1 wk ahead cum death,2020-07-25,GM,observed,,9118.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-02,-1 wk ahead inc death,2020-07-25,GM,observed,,35.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-02,0 wk ahead cum death,2020-08-01,GM,observed,,9141.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-02,0 wk ahead inc death,2020-08-01,GM,observed,,23.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-02,1 wk ahead cum death,2020-08-08,GM,point,,9160.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-02,1 wk ahead inc death,2020-08-08,GM,point,,19.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-02,1 wk ahead cum death,2020-08-08,GM,quantile,0.025,9150.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-02,1 wk ahead cum death,2020-08-08,GM,quantile,0.975,9172.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,6.0
2020-08-02,1 wk ahead inc death,2020-08-08,GM,quantile,0.025,9.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-02,1 wk ahead inc death,2020-08-08,GM,quantile,0.975,31.0,2020-08-03,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,-1 wk ahead cum death,2020-04-18,GM,observed,,4110.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,377.0
2020-04-26,-1 wk ahead inc death,2020-04-18,GM,observed,,1566.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,0 wk ahead cum death,2020-04-25,GM,observed,,5500.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,377.0
2020-04-26,0 wk ahead inc death,2020-04-25,GM,observed,,1390.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead cum death,2020-05-02,GM,point,,6732.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,377.0
2020-04-26,1 wk ahead inc death,2020-05-02,GM,point,,1232.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead cum death,2020-05-02,GM,quantile,0.025,6482.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,377.0
2020-04-26,1 wk ahead cum death,2020-05-02,GM,quantile,0.975,7000.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,377.0
2020-04-26,1 wk ahead inc death,2020-05-02,GM,quantile,0.025,982.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-26,1 wk ahead inc death,2020-05-02,GM,quantile,0.975,1500.0,2020-04-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,-1 wk ahead cum death,2020-04-04,GM,observed,,1158.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,192.0
2020-04-12,-1 wk ahead inc death,2020-04-04,GM,observed,,833.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,0 wk ahead cum death,2020-04-11,GM,observed,,2544.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,192.0
2020-04-12,0 wk ahead inc death,2020-04-11,GM,observed,,1386.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead cum death,2020-04-18,GM,point,,4029.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,192.0
2020-04-12,1 wk ahead inc death,2020-04-18,GM,point,,1485.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead cum death,2020-04-18,GM,quantile,0.025,3737.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,192.0
2020-04-12,1 wk ahead cum death,2020-04-18,GM,quantile,0.975,4499.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,192.0
2020-04-12,1 wk ahead inc death,2020-04-18,GM,quantile,0.025,1193.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead inc death,2020-04-18,GM,quantile,0.975,1955.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-16,-1 wk ahead cum death,2020-08-08,PL,observed,,1787.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,11.0
2020-08-16,-1 wk ahead inc death,2020-08-08,PL,observed,,71.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-16,0 wk ahead cum death,2020-08-15,PL,observed,,1858.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,11.0
2020-08-16,0 wk ahead inc death,2020-08-15,PL,observed,,71.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-16,1 wk ahead cum death,2020-08-22,PL,point,,1937.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,11.0
2020-08-16,1 wk ahead inc death,2020-08-22,PL,point,,79.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-16,1 wk ahead cum death,2020-08-22,PL,quantile,0.025,1917.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,11.0
2020-08-16,1 wk ahead cum death,2020-08-22,PL,quantile,0.975,1957.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,11.0
2020-08-16,1 wk ahead inc death,2020-08-22,PL,quantile,0.025,59.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-16,1 wk ahead inc death,2020-08-22,PL,quantile,0.975,99.0,2020-08-17,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,-1 wk ahead cum death,2020-08-01,PL,observed,,1716.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-09,-1 wk ahead inc death,2020-08-01,PL,observed,,61.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,0 wk ahead cum death,2020-08-08,PL,observed,,1787.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-09,0 wk ahead inc death,2020-08-08,PL,observed,,71.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead cum death,2020-08-15,PL,point,,1888.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-09,1 wk ahead inc death,2020-08-15,PL,point,,101.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead cum death,2020-08-15,PL,quantile,0.025,1867.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-09,1 wk ahead cum death,2020-08-15,PL,quantile,0.975,1920.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,13.0
2020-08-09,1 wk ahead inc death,2020-08-15,PL,quantile,0.025,80.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-08-09,1 wk ahead inc death,2020-08-15,PL,quantile,0.975,133.0,2020-08-10,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,-1 wk ahead cum death,2020-03-28,GM,observed,,325.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,286.0
2020-04-05,-1 wk ahead inc death,2020-03-28,GM,observed,,280.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,0 wk ahead cum death,2020-04-04,GM,observed,,1158.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,286.0
2020-04-05,0 wk ahead inc death,2020-04-04,GM,observed,,833.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead cum death,2020-04-11,GM,point,,3352.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,286.0
2020-04-05,1 wk ahead inc death,2020-04-11,GM,point,,2194.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead cum death,2020-04-11,GM,quantile,0.025,2340.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,286.0
2020-04-05,1 wk ahead cum death,2020-04-11,GM,quantile,0.975,3583.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,286.0
2020-04-05,1 wk ahead inc death,2020-04-11,GM,quantile,0.025,1182.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead inc death,2020-04-11,GM,quantile,0.975,2425.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-06-21,-1 wk ahead cum death,2020-06-13,GM,observed,,8781.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,12.0
2020-06-21,-1 wk ahead inc death,2020-06-13,GM,observed,,135.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,0.0
2020-06-21,0 wk ahead cum death,2020-06-20,GM,observed,,8882.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,12.0
2020-06-21,0 wk ahead inc death,2020-06-20,GM,observed,,101.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,0.0
2020-06-21,1 wk ahead cum death,2020-06-27,GM,point,,8961.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,12.0
2020-06-21,1 wk ahead inc death,2020-06-27,GM,point,,79.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,0.0
2020-06-21,1 wk ahead cum death,2020-06-27,GM,quantile,0.025,8935.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,12.0
2020-06-21,1 wk ahead cum death,2020-06-27,GM,quantile,0.975,8988.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,12.0
2020-06-21,1 wk ahead inc death,2020-06-27,GM,quantile,0.025,53.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,0.0
2020-06-21,1 wk ahead inc death,2020-06-27,GM,quantile,0.975,106.0,2020-06-22,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,-1 wk ahead cum death,2020-04-04,PL,observed,,71.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,27.0
2020-04-12,-1 wk ahead inc death,2020-04-04,PL,observed,,55.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,0 wk ahead cum death,2020-04-11,PL,observed,,181.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,27.0
2020-04-12,0 wk ahead inc death,2020-04-11,PL,observed,,110.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead cum death,2020-04-18,PL,point,,380.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,27.0
2020-04-12,1 wk ahead inc death,2020-04-18,PL,point,,199.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead cum death,2020-04-18,PL,quantile,0.025,312.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,27.0
2020-04-12,1 wk ahead cum death,2020-04-18,PL,quantile,0.975,433.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,27.0
2020-04-12,1 wk ahead inc death,2020-04-18,PL,quantile,0.025,131.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-12,1 wk ahead inc death,2020-04-18,PL,quantile,0.975,252.0,2020-04-13,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,-1 wk ahead cum death,2020-07-18,GM,observed,,9083.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,6.0
2020-07-26,-1 wk ahead inc death,2020-07-18,GM,observed,,23.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,0 wk ahead cum death,2020-07-25,GM,observed,,9118.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,6.0
2020-07-26,0 wk ahead inc death,2020-07-25,GM,observed,,35.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead cum death,2020-08-01,GM,point,,9153.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,6.0
2020-07-26,1 wk ahead inc death,2020-08-01,GM,point,,35.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead cum death,2020-08-01,GM,quantile,0.025,9140.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,6.0
2020-07-26,1 wk ahead cum death,2020-08-01,GM,quantile,0.975,9183.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,6.0
2020-07-26,1 wk ahead inc death,2020-08-01,GM,quantile,0.025,22.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-07-26,1 wk ahead inc death,2020-08-01,GM,quantile,0.975,65.0,2020-07-27,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,-1 wk ahead cum death,2020-04-25,GM,observed,,5500.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,237.0
2020-05-03,-1 wk ahead inc death,2020-04-25,GM,observed,,1390.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,0 wk ahead cum death,2020-05-02,GM,observed,,6575.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,237.0
2020-05-03,0 wk ahead inc death,2020-05-02,GM,observed,,1075.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,1 wk ahead cum death,2020-05-09,GM,point,,7268.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,237.0
2020-05-03,1 wk ahead inc death,2020-05-09,GM,point,,693.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,1 wk ahead cum death,2020-05-09,GM,quantile,0.025,7174.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,237.0
2020-05-03,1 wk ahead cum death,2020-05-09,GM,quantile,0.975,7393.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,237.0
2020-05-03,1 wk ahead inc death,2020-05-09,GM,quantile,0.025,599.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,1 wk ahead inc death,2020-05-09,GM,quantile,0.975,818.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,-1 wk ahead cum death,2020-03-28,PL,observed,,16.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,8.0
2020-04-05,-1 wk ahead inc death,2020-03-28,PL,observed,,11.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,0 wk ahead cum death,2020-04-04,PL,observed,,71.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,8.0
2020-04-05,0 wk ahead inc death,2020-04-04,PL,observed,,55.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead cum death,2020-04-11,PL,point,,231.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,8.0
2020-04-05,1 wk ahead inc death,2020-04-11,PL,point,,160.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead cum death,2020-04-11,PL,quantile,0.025,165.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,8.0
2020-04-05,1 wk ahead cum death,2020-04-11,PL,quantile,0.975,492.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,8.0
2020-04-05,1 wk ahead inc death,2020-04-11,PL,quantile,0.025,94.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-04-05,1 wk ahead inc death,2020-04-11,PL,quantile,0.975,421.0,2020-04-06,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,-1 wk ahead cum death,2020-04-25,PL,observed,,494.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,13.0
2020-05-03,-1 wk ahead inc death,2020-04-25,PL,observed,,162.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,0.0
2020-05-03,0 wk ahead cum death,2020-05-02,PL,observed,,651.0,2020-05-04,Imperial-ensemble2,ECDC,0.0,13.0
