"","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"2499",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM13","quantile",0.9,230,"Free State of Saxony"
"2500",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM13","quantile",0.95,231,"Free State of Saxony"
"2501",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM13","quantile",0.975,232,"Free State of Saxony"
"2502",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM13","quantile",0.99,234,"Free State of Saxony"
"2503",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.01,225,"Free State of Saxony"
"2504",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.025,225,"Free State of Saxony"
"2505",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.05,225,"Free State of Saxony"
"2506",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.1,225,"Free State of Saxony"
"2507",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.15,226,"Free State of Saxony"
"2508",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.2,226,"Free State of Saxony"
"2509",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.25,226,"Free State of Saxony"
"2510",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.3,226,"Free State of Saxony"
"2511",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.35,227,"Free State of Saxony"
"2512",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.4,227,"Free State of Saxony"
"2513",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.45,227,"Free State of Saxony"
"2514",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.5,227,"Free State of Saxony"
"2515",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.55,228,"Free State of Saxony"
"2516",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.6,228,"Free State of Saxony"
"2517",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.65,228,"Free State of Saxony"
"2518",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.7,229,"Free State of Saxony"
"2519",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.75,229,"Free State of Saxony"
"2520",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.8,230,"Free State of Saxony"
"2521",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.85,231,"Free State of Saxony"
"2522",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.9,231,"Free State of Saxony"
"2523",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.95,233,"Free State of Saxony"
"2524",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.975,234,"Free State of Saxony"
"2525",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM13","quantile",0.99,236,"Free State of Saxony"
"2526",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.01,225,"Free State of Saxony"
"2527",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.025,225,"Free State of Saxony"
"2528",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.05,225,"Free State of Saxony"
"2529",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.1,226,"Free State of Saxony"
"2530",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.15,226,"Free State of Saxony"
"2531",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.2,226,"Free State of Saxony"
"2532",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.25,227,"Free State of Saxony"
"2533",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.3,227,"Free State of Saxony"
"2534",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.35,227,"Free State of Saxony"
"2535",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.4,228,"Free State of Saxony"
"2536",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.45,228,"Free State of Saxony"
"2537",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.5,228,"Free State of Saxony"
"2538",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.55,229,"Free State of Saxony"
"2539",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.6,229,"Free State of Saxony"
"2540",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.65,230,"Free State of Saxony"
"2541",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.7,230,"Free State of Saxony"
"2542",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.75,231,"Free State of Saxony"
"2543",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.8,231,"Free State of Saxony"
"2544",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.85,232,"Free State of Saxony"
"2545",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.9,233,"Free State of Saxony"
"2546",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.95,235,"Free State of Saxony"
"2547",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.975,236,"Free State of Saxony"
"2548",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM13","quantile",0.99,238,"Free State of Saxony"
"2549",2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM14","observed",NA,1,"Sachsen-Anhalt State"
"2550",2020-07-13,"0 wk ahead inc death",2020-07-11,"GM14","observed",NA,2,"Sachsen-Anhalt State"
"2551",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","point",NA,2,"Sachsen-Anhalt State"
"2552",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","point",NA,2,"Sachsen-Anhalt State"
"2553",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","point",NA,2,"Sachsen-Anhalt State"
"2554",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","point",NA,2,"Sachsen-Anhalt State"
"2555",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.01,0,"Sachsen-Anhalt State"
"2556",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.025,0,"Sachsen-Anhalt State"
"2557",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.05,0,"Sachsen-Anhalt State"
"2558",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.1,0,"Sachsen-Anhalt State"
"2559",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.15,1,"Sachsen-Anhalt State"
"2560",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.2,1,"Sachsen-Anhalt State"
"2561",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.25,1,"Sachsen-Anhalt State"
"2562",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.3,1,"Sachsen-Anhalt State"
"2563",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.35,1,"Sachsen-Anhalt State"
"2564",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.4,1,"Sachsen-Anhalt State"
"2565",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.45,2,"Sachsen-Anhalt State"
"2566",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.5,2,"Sachsen-Anhalt State"
"2567",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.55,2,"Sachsen-Anhalt State"
"2568",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.6,2,"Sachsen-Anhalt State"
"2569",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.65,2,"Sachsen-Anhalt State"
"2570",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.7,3,"Sachsen-Anhalt State"
"2571",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.75,3,"Sachsen-Anhalt State"
"2572",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.8,3,"Sachsen-Anhalt State"
"2573",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.85,3,"Sachsen-Anhalt State"
"2574",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.9,4,"Sachsen-Anhalt State"
"2575",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.95,5,"Sachsen-Anhalt State"
"2576",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.975,5,"Sachsen-Anhalt State"
"2577",2020-07-13,"1 wk ahead inc death",2020-07-18,"GM14","quantile",0.99,6,"Sachsen-Anhalt State"
"2578",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.01,0,"Sachsen-Anhalt State"
"2579",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.025,0,"Sachsen-Anhalt State"
"2580",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.05,0,"Sachsen-Anhalt State"
"2581",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.1,0,"Sachsen-Anhalt State"
"2582",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.15,1,"Sachsen-Anhalt State"
"2583",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.2,1,"Sachsen-Anhalt State"
"2584",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.25,1,"Sachsen-Anhalt State"
"2585",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.3,1,"Sachsen-Anhalt State"
"2586",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.35,1,"Sachsen-Anhalt State"
"2587",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.4,1,"Sachsen-Anhalt State"
"2588",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.45,2,"Sachsen-Anhalt State"
"2589",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.5,2,"Sachsen-Anhalt State"
"2590",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.55,2,"Sachsen-Anhalt State"
"2591",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.6,2,"Sachsen-Anhalt State"
"2592",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.65,2,"Sachsen-Anhalt State"
"2593",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.7,3,"Sachsen-Anhalt State"
"2594",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.75,3,"Sachsen-Anhalt State"
"2595",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.8,3,"Sachsen-Anhalt State"
"2596",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.85,3,"Sachsen-Anhalt State"
"2597",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.9,4,"Sachsen-Anhalt State"
"2598",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.95,5,"Sachsen-Anhalt State"
"2599",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.975,5,"Sachsen-Anhalt State"
"2600",2020-07-13,"2 wk ahead inc death",2020-07-25,"GM14","quantile",0.99,6,"Sachsen-Anhalt State"
"2601",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.01,0,"Sachsen-Anhalt State"
"2602",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.025,0,"Sachsen-Anhalt State"
"2603",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.05,0,"Sachsen-Anhalt State"
"2604",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.1,0,"Sachsen-Anhalt State"
"2605",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.15,1,"Sachsen-Anhalt State"
"2606",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.2,1,"Sachsen-Anhalt State"
"2607",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.25,1,"Sachsen-Anhalt State"
"2608",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.3,1,"Sachsen-Anhalt State"
"2609",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.35,1,"Sachsen-Anhalt State"
"2610",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.4,1,"Sachsen-Anhalt State"
"2611",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.45,2,"Sachsen-Anhalt State"
"2612",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.5,2,"Sachsen-Anhalt State"
"2613",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.55,2,"Sachsen-Anhalt State"
"2614",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.6,2,"Sachsen-Anhalt State"
"2615",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.65,2,"Sachsen-Anhalt State"
"2616",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.7,3,"Sachsen-Anhalt State"
"2617",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.75,3,"Sachsen-Anhalt State"
"2618",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.8,3,"Sachsen-Anhalt State"
"2619",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.85,3,"Sachsen-Anhalt State"
"2620",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.9,4,"Sachsen-Anhalt State"
"2621",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.95,5,"Sachsen-Anhalt State"
"2622",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.975,5,"Sachsen-Anhalt State"
"2623",2020-07-13,"3 wk ahead inc death",2020-08-01,"GM14","quantile",0.99,6,"Sachsen-Anhalt State"
"2624",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.01,0,"Sachsen-Anhalt State"
"2625",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.025,0,"Sachsen-Anhalt State"
"2626",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.05,0,"Sachsen-Anhalt State"
"2627",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.1,0,"Sachsen-Anhalt State"
"2628",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.15,1,"Sachsen-Anhalt State"
"2629",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.2,1,"Sachsen-Anhalt State"
"2630",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.25,1,"Sachsen-Anhalt State"
"2631",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.3,1,"Sachsen-Anhalt State"
"2632",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.35,1,"Sachsen-Anhalt State"
"2633",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.4,1,"Sachsen-Anhalt State"
"2634",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.45,2,"Sachsen-Anhalt State"
"2635",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.5,2,"Sachsen-Anhalt State"
"2636",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.55,2,"Sachsen-Anhalt State"
"2637",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.6,2,"Sachsen-Anhalt State"
"2638",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.65,2,"Sachsen-Anhalt State"
"2639",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.7,3,"Sachsen-Anhalt State"
"2640",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.75,3,"Sachsen-Anhalt State"
"2641",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.8,3,"Sachsen-Anhalt State"
"2642",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.85,3,"Sachsen-Anhalt State"
"2643",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.9,4,"Sachsen-Anhalt State"
"2644",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.95,5,"Sachsen-Anhalt State"
"2645",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.975,5,"Sachsen-Anhalt State"
"2646",2020-07-13,"4 wk ahead inc death",2020-08-08,"GM14","quantile",0.99,6,"Sachsen-Anhalt State"
"2647",2020-07-13,"-1 wk ahead cum death",2020-07-04,"GM14","observed",NA,59,"Sachsen-Anhalt State"
"2648",2020-07-13,"0 wk ahead cum death",2020-07-11,"GM14","observed",NA,61,"Sachsen-Anhalt State"
"2649",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","point",NA,63,"Sachsen-Anhalt State"
"2650",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","point",NA,65,"Sachsen-Anhalt State"
"2651",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","point",NA,67,"Sachsen-Anhalt State"
"2652",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","point",NA,69,"Sachsen-Anhalt State"
"2653",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.01,61,"Sachsen-Anhalt State"
"2654",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.025,61,"Sachsen-Anhalt State"
"2655",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.05,61,"Sachsen-Anhalt State"
"2656",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.1,61,"Sachsen-Anhalt State"
"2657",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.15,62,"Sachsen-Anhalt State"
"2658",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.2,62,"Sachsen-Anhalt State"
"2659",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.25,62,"Sachsen-Anhalt State"
"2660",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.3,62,"Sachsen-Anhalt State"
"2661",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.35,62,"Sachsen-Anhalt State"
"2662",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.4,62,"Sachsen-Anhalt State"
"2663",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.45,63,"Sachsen-Anhalt State"
"2664",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.5,63,"Sachsen-Anhalt State"
"2665",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.55,63,"Sachsen-Anhalt State"
"2666",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.6,63,"Sachsen-Anhalt State"
"2667",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.65,63,"Sachsen-Anhalt State"
"2668",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.7,64,"Sachsen-Anhalt State"
"2669",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.75,64,"Sachsen-Anhalt State"
"2670",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.8,64,"Sachsen-Anhalt State"
"2671",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.85,64,"Sachsen-Anhalt State"
"2672",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.9,65,"Sachsen-Anhalt State"
"2673",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.95,66,"Sachsen-Anhalt State"
"2674",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.975,66,"Sachsen-Anhalt State"
"2675",2020-07-13,"1 wk ahead cum death",2020-07-18,"GM14","quantile",0.99,67,"Sachsen-Anhalt State"
"2676",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.01,61,"Sachsen-Anhalt State"
"2677",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.025,62,"Sachsen-Anhalt State"
"2678",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.05,62,"Sachsen-Anhalt State"
"2679",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.1,63,"Sachsen-Anhalt State"
"2680",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.15,63,"Sachsen-Anhalt State"
"2681",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.2,63,"Sachsen-Anhalt State"
"2682",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.25,64,"Sachsen-Anhalt State"
"2683",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.3,64,"Sachsen-Anhalt State"
"2684",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.35,64,"Sachsen-Anhalt State"
"2685",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.4,64,"Sachsen-Anhalt State"
"2686",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.45,65,"Sachsen-Anhalt State"
"2687",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.5,65,"Sachsen-Anhalt State"
"2688",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.55,65,"Sachsen-Anhalt State"
"2689",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.6,65,"Sachsen-Anhalt State"
"2690",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.65,66,"Sachsen-Anhalt State"
"2691",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.7,66,"Sachsen-Anhalt State"
"2692",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.75,66,"Sachsen-Anhalt State"
"2693",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.8,67,"Sachsen-Anhalt State"
"2694",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.85,67,"Sachsen-Anhalt State"
"2695",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.9,68,"Sachsen-Anhalt State"
"2696",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.95,69,"Sachsen-Anhalt State"
"2697",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.975,69,"Sachsen-Anhalt State"
"2698",2020-07-13,"2 wk ahead cum death",2020-07-25,"GM14","quantile",0.99,70,"Sachsen-Anhalt State"
"2699",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.01,62,"Sachsen-Anhalt State"
"2700",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.025,63,"Sachsen-Anhalt State"
"2701",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.05,63,"Sachsen-Anhalt State"
"2702",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.1,64,"Sachsen-Anhalt State"
"2703",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.15,64,"Sachsen-Anhalt State"
"2704",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.2,65,"Sachsen-Anhalt State"
"2705",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.25,65,"Sachsen-Anhalt State"
"2706",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.3,66,"Sachsen-Anhalt State"
"2707",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.35,66,"Sachsen-Anhalt State"
"2708",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.4,66,"Sachsen-Anhalt State"
"2709",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.45,67,"Sachsen-Anhalt State"
"2710",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.5,67,"Sachsen-Anhalt State"
"2711",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.55,67,"Sachsen-Anhalt State"
"2712",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.6,67,"Sachsen-Anhalt State"
"2713",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.65,68,"Sachsen-Anhalt State"
"2714",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.7,68,"Sachsen-Anhalt State"
"2715",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.75,69,"Sachsen-Anhalt State"
"2716",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.8,69,"Sachsen-Anhalt State"
"2717",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.85,70,"Sachsen-Anhalt State"
"2718",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.9,70,"Sachsen-Anhalt State"
"2719",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.95,71,"Sachsen-Anhalt State"
"2720",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.975,72,"Sachsen-Anhalt State"
"2721",2020-07-13,"3 wk ahead cum death",2020-08-01,"GM14","quantile",0.99,73,"Sachsen-Anhalt State"
"2722",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.01,63,"Sachsen-Anhalt State"
"2723",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.025,64,"Sachsen-Anhalt State"
"2724",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.05,65,"Sachsen-Anhalt State"
"2725",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.1,65,"Sachsen-Anhalt State"
"2726",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.15,66,"Sachsen-Anhalt State"
"2727",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.2,67,"Sachsen-Anhalt State"
"2728",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.25,67,"Sachsen-Anhalt State"
"2729",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.3,67,"Sachsen-Anhalt State"
"2730",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.35,68,"Sachsen-Anhalt State"
"2731",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.4,68,"Sachsen-Anhalt State"
"2732",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.45,68,"Sachsen-Anhalt State"
"2733",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.5,69,"Sachsen-Anhalt State"
"2734",2020-07-13,"4 wk ahead cum death",2020-08-08,"GM14","quantile",0.55,69,"Sachsen-Anhalt State"
