"forecast_date","target","targed_end_date","location","type","quantile","value"
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.975,3239.97566252628
2020-09-21,"22 day ahead cum death",2020-10-13,"PL","quantile",0.99,3241.15521460483
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","point",NA,3268.51159850533
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.01,3265.28071342207
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.025,3266.00732868666
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.05,3266.75766516328
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.1,3267.1000209352
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.15,3267.46597236885
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.2,3267.74696410457
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.25,3267.85103392436
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.3,3267.99026956147
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.35,3268.04386819462
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.4,3268.16074463297
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.45,3268.35543452973
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.5,3268.51159850533
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.55,3268.77682324333
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.6,3269.0811883315
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.65,3269.17892757263
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.7,3269.28932153688
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.75,3269.53124509975
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.8,3269.72100055315
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.85,3270.1360342062
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.9,3270.4469934012
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.95,3271.13098906305
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.975,3271.51964198803
2020-09-21,"23 day ahead cum death",2020-10-14,"PL","quantile",0.99,3272.74533038715
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","point",NA,3300.23625234313
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.01,3296.92119246271
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.025,3297.66403722533
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.05,3298.43935476555
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.1,3298.78923427849
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.15,3299.16466273069
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.2,3299.44478600509
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.25,3299.55138887069
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.3,3299.69086904227
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.35,3299.74853177193
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.4,3299.87884491371
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.45,3300.07743630152
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.5,3300.23625234313
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.55,3300.5260654455
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.6,3300.81726885225
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.65,3300.94001198564
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.7,3301.04678813388
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.75,3301.29464680689
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.8,3301.49889964816
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.85,3301.90202018373
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.9,3302.23360183465
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.95,3302.96384760536
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.975,3303.36524318976
2020-09-21,"24 day ahead cum death",2020-10-15,"PL","quantile",0.99,3304.60079484328
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","point",NA,3332.25991553556
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.01,3328.84822910286
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.025,3329.60770097731
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.05,3330.41397396812
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.1,3330.76534107531
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.15,3331.1411779824
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.2,3331.4351706987
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.25,3331.53919003353
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.3,3331.67869212589
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.35,3331.74776019305
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.4,3331.880266289
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.45,3332.07635689065
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.5,3332.25991553556
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.55,3332.56249379754
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.6,3332.85521232087
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.65,3332.98149919665
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.7,3333.08957014306
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.75,3333.34460407891
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.8,3333.56850332421
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.85,3333.97208440413
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.9,3334.28910070349
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.95,3335.08453952833
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.975,3335.50038022898
2020-09-21,"25 day ahead cum death",2020-10-16,"PL","quantile",0.99,3336.76772274274
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","point",NA,3364.57224316316
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.01,3361.06558393201
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.025,3361.84207263779
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.05,3362.67595716729
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.1,3363.03360319629
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.15,3363.41232675221
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.2,3363.71531997386
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.25,3363.81793593163
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.3,3363.95774273588
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.35,3364.0313678834
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.4,3364.17023644833
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.45,3364.36892149292
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.5,3364.57224316316
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.55,3364.89012399363
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.6,3365.1956339055
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.65,3365.32183289931
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.7,3365.42381061934
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.75,3365.68634379831
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.8,3365.93141552578
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.85,3366.33365664593
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.9,3366.67016462179
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.95,3367.48880815292
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.975,3367.92883090513
2020-09-21,"26 day ahead cum death",2020-10-17,"PL","quantile",0.99,3369.22875487657
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","point",NA,3397.17219359934
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.01,3393.5768041695
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.025,3394.37069458359
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.05,3395.23137064057
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.1,3395.59541853248
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.15,3395.99544036026
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.2,3396.29093680115
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.25,3396.39068954476
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.3,3396.5341649176
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.35,3396.62283559552
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.4,3396.75857379328
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.45,3396.95302952271
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.5,3397.17219359934
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.55,3397.51249738506
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.6,3397.83177047206
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.65,3397.95624175018
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.7,3398.04770492435
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.75,3398.32948191356
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.8,3398.58449228638
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.85,3398.99144049933
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.9,3399.35338714346
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.95,3400.19904952283
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.975,3400.65416283153
2020-09-21,"27 day ahead cum death",2020-10-18,"PL","quantile",0.99,3401.98748975483
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","point",NA,3430.06986452433
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.01,3426.38640772396
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.025,3427.19694595157
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.05,3428.08440867245
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.1,3428.45793536393
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.15,3428.86881904923
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.2,3429.16355827746
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.25,3429.26585922501
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.3,3429.4061071061
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.35,3429.50265030143
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.4,3429.6482562062
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.45,3429.84803063939
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.5,3430.06986452433
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.55,3430.43299286958
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.6,3430.76461405522
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.65,3430.89481392256
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.7,3430.97170694689
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.75,3431.24556265825
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.8,3431.5335857652
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.85,3431.95798323342
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.9,3432.33626504762
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.95,3433.21065308667
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.975,3433.67978123155
2020-09-21,"28 day ahead cum death",2020-10-19,"PL","quantile",0.99,3435.04736042534
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","point",NA,3463.27963931762
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.01,3459.50326211122
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.025,3460.32407980733
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.05,3461.23554901935
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.1,3461.6349503944
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.15,3462.0437802979
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.2,3462.33514941267
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.25,3462.44318697938
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.3,3462.57935675622
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.35,3462.68697309508
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.4,3462.84792900324
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.45,3463.04326678202
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.5,3463.27963931762
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.55,3463.6543734464
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.6,3464.00232348668
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.65,3464.12175983653
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.7,3464.2078762175
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.75,3464.48608491924
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.8,3464.7758446448
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.85,3465.20712141938
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.9,3465.60533095079
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.95,3466.52529242179
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.975,3466.99562547739
2020-09-21,"29 day ahead cum death",2020-10-20,"PL","quantile",0.99,3468.41167228113
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","point",NA,3496.79922154213
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.01,3492.92399121486
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.025,3493.75525279216
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.05,3494.69632127083
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.1,3495.10392299155
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.15,3495.523493815
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.2,3495.81011627338
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.25,3495.92623098837
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.3,3496.06044598832
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.35,3496.16986750019
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.4,3496.34634796465
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.45,3496.55022792954
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.5,3496.79922154213
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.55,3497.16347486436
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.6,3497.52599713442
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.65,3497.65805656172
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.7,3497.75385603633
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.75,3498.04400678705
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.8,3498.30860845174
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.85,3498.77390519994
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.9,3499.18396649356
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.95,3500.14414819877
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.975,3500.57761628038
2020-09-21,"30 day ahead cum death",2020-10-21,"PL","quantile",0.99,3502.08363305836
2020-09-21,"0 day ahead cum death",2020-09-20,"PL","observed",NA,2293
2020-09-21,"-1 day ahead cum death",2020-09-19,"PL","observed",NA,2298
